employee_code,work_year,experience_cate,employment_cate,category,job_title,salary_in_usd,remote_ratio,company_cate,company_loc,employee_loc,work_for_home
0e2bd135,2022,senior-level,full_time,Data Scientist,Data Scientist Lead,183000,100,large,United States,United States,Yes
986dceb1,2023,senior-level,full_time,Data Engineer,ETL Developer,182850,100,medium,United States,United States,Yes
e3393e87,2023,senior-level,full_time,Data Engineer,ETL Developer,182850,100,medium,United States,United States,Yes
c32d0d5e,2023,senior-level,full_time,AI,Applied Scientist,182750,0,medium,United States,United States,Yes
df03b7e1,2023,senior-level,full_time,AI,Machine Learning Scientist,182750,100,medium,United States,United States,Yes
2d1cc970,2023,senior-level,full_time,Data Engineer,Data Engineer,182750,100,medium,United States,United States,Yes
48bbd9d6,2022,senior-level,full_time,Data Scientist,Data Scientist,182750,100,medium,United States,United States,Yes
42ad494b,2024,senior-level,full_time,Data Engineer,Data Engineer,182600,0,medium,United States,United States,Yes
ef7be2b9,2023,senior-level,full_time,Data Engineer,Data Engineer,182500,100,medium,United States,United States,Yes
cfd38fc6,2023,senior-level,full_time,Data Scientist,Data Scientist,182500,0,medium,United States,United States,Yes
8fb8ead6,2023,senior-level,full_time,AI,Decision Scientist,182500,100,medium,United States,United States,Yes
8bd39ef2,2023,mid-level,full_time,Data Analyst,Data Analyst,182500,0,medium,United States,United States,Yes
5aa1f54d,2022,senior-level,full_time,Data Engineer,Data Engineer,182500,100,medium,United States,United States,Yes
19eb4361,2023,senior-level,full_time,Data Scientist,Data Scientist,182250,0,medium,United States,United States,Yes
cb488c2a,2023,senior-level,full_time,AI,Machine Learning Engineer,182200,0,medium,United States,United States,Yes
5ebe1ca7,2023,senior-level,full_time,AI,Research Scientist,182200,0,medium,United States,United States,Yes
8665e25b,2023,senior-level,full_time,AI,Machine Learning Engineer,182200,100,medium,United States,United States,Yes
f3b1a816,2023,senior-level,full_time,AI,Machine Learning Engineer,182200,0,medium,United States,United States,Yes
278dba23,2023,senior-level,full_time,Data Scientist,Data Scientist,182200,100,medium,United States,United States,Yes
967dbbed,2022,executive-level,full_time,Data Managers,Data Science Manager,182160,0,medium,United States,United States,Yes
3b3c42e8,2024,senior-level,full_time,AI,Machine Learning Engineer,182000,0,medium,United States,United States,Yes
68ab4fe4,2024,senior-level,full_time,AI,Machine Learning Engineer,182000,100,medium,United States,United States,Yes
a12adb08,2024,senior-level,full_time,AI,Machine Learning Engineer,182000,0,medium,United States,United States,Yes
f0b1ee9a,2024,executive-level,full_time,Data Managers,Head of Data,182000,0,medium,United States,United States,Yes
47f591ab,2023,senior-level,full_time,Data Analyst,Data Analyst,182000,100,medium,United States,United States,Yes
d1dfc34c,2023,senior-level,full_time,Data Engineer,Data Engineer,182000,100,medium,United States,United States,Yes
b875567f,2023,senior-level,full_time,Data Scientist,Data Scientist,182000,0,medium,United States,United States,Yes
8e9c8a7f,2023,senior-level,full_time,Data Scientist,Data Scientist,182000,0,medium,United States,United States,Yes
da4a114d,2023,senior-level,full_time,Data Engineer,Data Engineer,182000,100,medium,United States,United States,Yes
cbd2a919,2022,senior-level,full_time,Data Engineer,Data Engineer,182000,100,medium,United States,United States,Yes
1348f40d,2022,senior-level,full_time,Data Engineer,Data Engineer,181940,0,medium,United States,United States,Yes
51d9df05,2024,executive-level,full_time,Data Scientist,Data Scientist,181900,0,medium,United States,United States,Yes
1675b051,2023,mid-level,full_time,Data Engineer,Data Engineer,181700,0,medium,United States,United States,Yes
55f1ef3e,2024,entry-level,full_time,Data Analyst,Data Analyst,181610,0,medium,United States,United States,Yes
6a7d3234,2023,senior-level,full_time,Data Engineer,Analytics Engineer,181500,0,medium,United States,United States,Yes
883fd6df,2023,senior-level,full_time,Data Engineer,Data Engineer,181500,0,medium,United States,United States,Yes
c2c8f0af,2023,senior-level,full_time,Data Engineer,Data Engineer,181500,0,medium,United States,United States,Yes
81ded564,2023,senior-level,full_time,Data Scientist,Data Scientist,181500,0,medium,United States,United States,Yes
1de04d87,2023,senior-level,full_time,Data Engineer,Data Engineer,181500,0,medium,United States,United States,Yes
7adf297f,2023,senior-level,full_time,Data Engineer,Data Engineer,181500,0,medium,United States,United States,Yes
bd28d8f8,2023,mid-level,full_time,Data Engineer,Data Engineer,181500,0,medium,United States,United States,Yes
6c6f71c6,2024,mid-level,full_time,Business Intelligence,Business Intelligence Analyst,181280,0,medium,United States,United States,Yes
410b0378,2024,senior-level,full_time,Data Engineer,Data Engineer,181100,0,medium,United States,United States,Yes
dfe25e00,2024,senior-level,full_time,AI,Robotics Engineer,181000,0,medium,United States,United States,Yes
8e159c92,2024,senior-level,full_time,Data Engineer,Data Engineer,181000,0,medium,United States,United States,Yes
299ca255,2023,senior-level,full_time,Data Scientist,Data Scientist,181000,0,medium,Canada,Canada,Yes
b787f544,2023,senior-level,full_time,Data Scientist,Data Scientist,181000,0,medium,Canada,Canada,Yes
36a25b7a,2023,senior-level,full_time,Data Scientist,Data Scientist,181000,0,medium,Canada,Canada,Yes
4f0e34c3,2023,senior-level,full_time,AI,Machine Learning Engineer,181000,0,medium,United States,United States,Yes
b0257267,2024,senior-level,full_time,Data Engineer,Analytics Engineer,180700,100,medium,United States,United States,Yes
a9fdab85,2024,entry-level,full_time,Data Analyst,Data Analyst,180700,0,medium,United States,United States,Yes
a7f54075,2023,senior-level,full_time,Data Scientist,Data Scientist,180560,0,medium,United States,United States,Yes
0acc7dc1,2023,senior-level,full_time,Data Engineer,Data Engineer,180514,100,medium,United Kingdom,United Kingdom,Yes
627350000,2023,senior-level,full_time,AI,Machine Learning Scientist,180514,100,medium,United States,United States,Yes
926aa9d8,2023,senior-level,full_time,Data Engineer,Data Engineer,180514,100,medium,United Kingdom,United Kingdom,Yes
79b80cdb,2023,senior-level,full_time,AI,Machine Learning Scientist,180514,100,medium,United States,United States,Yes
3f1e15db,2023,senior-level,full_time,AI,Machine Learning Scientist,180514,100,medium,United Kingdom,United Kingdom,Yes
478b4124,2023,senior-level,full_time,Data Engineer,Data Engineer,180514,100,medium,United Kingdom,United Kingdom,Yes
6e88a5bc,2023,senior-level,full_time,AI,Machine Learning Scientist,180514,100,medium,United Kingdom,United Kingdom,Yes
c2af0492,2023,senior-level,full_time,Data Engineer,Data Engineer,180514,100,medium,United Kingdom,United Kingdom,Yes
b784b62a,2024,senior-level,full_time,AI,Machine Learning Engineer,180500,0,medium,United States,United States,Yes
8c24d00d,2024,senior-level,full_time,Data Engineer,Data Engineer,180500,0,medium,United States,United States,Yes
592be695,2023,senior-level,full_time,Data Engineer,Data Engineer,180500,0,medium,United States,United States,Yes
69b098c4,2023,senior-level,full_time,AI,AI Engineer,180500,100,medium,United States,United States,Yes
1127ea41,2023,executive-level,full_time,Data Engineer,Data Engineer,180500,0,medium,United States,United States,Yes
8c928076,2024,senior-level,full_time,Data Analyst,Data Analyst,180400,0,medium,United States,United States,Yes
f5c7bde5,2023,senior-level,full_time,Data Analyst,Data Analyst,180400,0,medium,United States,United States,Yes
35100bbc,2023,senior-level,full_time,Data Analyst,Data Analyst,180400,0,medium,United States,United States,Yes
837f08dc,2023,senior-level,full_time,Data Analyst,Data Analyst,180400,0,medium,United States,United States,Yes
b2566ef4,2023,senior-level,full_time,Data Analyst,Data Analyst,180400,0,medium,United States,United States,Yes
d363c5bc,2023,senior-level,full_time,Data Scientist,Data Scientist,180300,100,medium,United States,United States,Yes
29b73da7,2023,senior-level,full_time,AI,Machine Learning Engineer,180300,0,medium,United States,United States,Yes
38948d20,2023,senior-level,full_time,Data Scientist,Data Scientist,180250,100,medium,United States,United States,Yes
6898add0,2023,senior-level,full_time,AI,Machine Learning Engineer,180240,0,medium,United States,United States,Yes
d19dcb76,2023,senior-level,full_time,AI,ML Engineer,180200,0,medium,United States,United States,Yes
3bab529e,2023,senior-level,full_time,Data Analyst,Data Analyst,180180,0,medium,United States,United States,Yes
8828988c,2023,senior-level,full_time,Data Analyst,Data Analyst,180180,0,medium,United States,United States,Yes
bee61457,2023,senior-level,full_time,Data Analyst,Data Analyst,180180,0,medium,United States,United States,Yes
753bc872,2023,senior-level,full_time,Data Analyst,Data Analyst,180180,0,medium,United States,United States,Yes
c25fe6ba,2023,senior-level,full_time,Data Analyst,Data Analyst,180180,0,medium,United States,United States,Yes
f8b832cb,2024,mid-level,full_time,Data Scientist,Data Science,180000,0,medium,United States,United States,Yes
2d26239f,2024,executive-level,full_time,Business Intelligence,Business Intelligence Analyst,180000,0,medium,United States,United States,Yes
28362bc4,2024,senior-level,full_time,Data Engineer,Data Engineer,180000,100,medium,United States,United States,Yes
f4f95389,2024,senior-level,full_time,AI,Machine Learning Infrastructure Engineer,180000,0,medium,United States,United States,Yes
90a1f56b,2024,mid-level,full_time,Data Scientist,Data Science,180000,0,medium,United States,United States,Yes
5ef7261b,2024,mid-level,full_time,Data Managers,Data Science Manager,180000,0,medium,United States,United States,Yes
68b9c840,2024,senior-level,full_time,Data Engineer,Analytics Engineer,180000,0,medium,United States,United States,Yes
36581a01,2024,senior-level,full_time,AI,Research Scientist,180000,0,medium,United States,United States,Yes
eb2e57e3,2024,senior-level,full_time,AI,AI Engineer,180000,0,medium,United States,United States,Yes
4e4769e1,2024,senior-level,full_time,Data Engineer,Data Engineer,180000,0,medium,Canada,Canada,Yes
8a7b131e,2024,senior-level,full_time,AI,Research Engineer,180000,0,medium,United States,United States,Yes
3ac901bc,2024,senior-level,full_time,Data Scientist,Data Scientist,180000,0,medium,United States,United States,Yes
de8052b7,2024,senior-level,full_time,Data Scientist,Data Scientist,180000,0,medium,United States,United States,Yes
7b818818,2024,senior-level,full_time,Data Scientist,Data Scientist,180000,0,medium,United States,United States,Yes
6b57b8a7,2024,mid-level,full_time,Data Managers,Data Science Manager,180000,0,medium,United States,United States,Yes
4ba2b544,2024,senior-level,full_time,Data Scientist,Data Science,180000,0,medium,United States,United States,Yes
7dbca311,2024,senior-level,full_time,AI,Research Scientist,180000,100,medium,United States,United States,Yes
2b9f1bc4,2024,senior-level,full_time,AI,Research Scientist,180000,0,medium,United States,United States,Yes
73b6713a,2024,senior-level,full_time,Data Engineer,Data Engineer,180000,0,medium,United States,United States,Yes
3afdf1e6,2024,senior-level,full_time,AI,Machine Learning Engineer,180000,0,medium,United States,United States,Yes
3731f47b,2024,executive-level,full_time,Data Engineer,Data Architect,180000,100,medium,United States,United States,Yes
e3d41970,2024,senior-level,full_time,Data Engineer,Analytics Engineer,180000,0,medium,United States,United States,Yes
d2ea6d13,2024,senior-level,full_time,AI,Applied Scientist,180000,100,medium,United States,United States,Yes
1997e555,2024,mid-level,full_time,Data Scientist,Data Scientist,180000,0,medium,United States,United States,Yes
e0eae2cd,2024,senior-level,full_time,Data Scientist,Data Scientist,180000,0,medium,United States,United States,Yes
b2e46a4f,2024,senior-level,full_time,Data Scientist,Data Scientist,180000,0,medium,United States,United States,Yes
4c0b0878,2024,senior-level,full_time,Data Engineer,Analytics Engineer,180000,100,medium,Canada,Canada,Yes
adb60707,2024,senior-level,full_time,AI,Machine Learning Engineer,180000,0,medium,United States,United States,Yes
5f89be06,2024,senior-level,full_time,Data Engineer,Data Engineer,180000,0,medium,United States,United States,Yes
9167bcf3,2024,senior-level,full_time,Data Scientist,Data Scientist,180000,0,medium,United States,United States,Yes
9e84e63d,2024,mid-level,full_time,Data Engineer,Data Engineer,180000,0,medium,United States,United States,Yes
9701c675,2024,mid-level,full_time,AI,Machine Learning Engineer,180000,0,medium,United States,United States,Yes
582773cc,2024,senior-level,full_time,AI,Research Engineer,180000,0,medium,United States,United States,Yes
8e15658a,2024,mid-level,full_time,AI,AI Engineer,180000,100,medium,United States,United States,Yes
1eb657cb,2024,executive-level,full_time,Data Scientist,Data Scientist,180000,0,medium,United States,United States,Yes
